x	y
412087.1311	5756172.802
412163.4202	5756171.461
412163.9643	5756202.431
412202.1739	5756201.76
412205.4222	5756386.734
412167.214	5756387.405
412167.7581	5756418.375
411900.5636	5756423.077
411900.0179	5756392.107
411747.3151	5756394.8
411746.7758	5756364.254
411364.8871	5756371.01
411364.338	5756340.04
411249.8428	5756342.071
411249.293	5756311.1
410943.9493	5756316.529
410943.3977	5756285.559
410905.1879	5756286.24
410904.636	5756255.27
410866.4267	5756255.951
410865.8821	5756225.405
410789.5936	5756226.765
410789.041	5756195.795
410598.0575	5756199.207
410598.6113	5756230.177
410560.4018	5756230.86
410560.9482	5756261.407
410522.7382	5756262.09
410523.2925	5756293.06
410485.2147	5756293.742
410486.3238	5756355.683
410409.9059	5756357.052
410410.4609	5756388.022
409990.5611	5756395.564
409991.1111	5756426.111
409876.6174	5756428.173
409877.1757	5756459.143
409762.6835	5756461.209
409763.2425	5756492.179
409228.6615	5756501.857
409229.2239	5756532.828
409191.0165	5756533.522
409192.1417	5756595.462
409153.9348	5756596.156
409158.422	5756843.071
409196.627	5756842.376
409198.3148	5756935.288
409236.519	5756934.594
409237.0737	5756965.139
409275.1471	5756964.448
409275.7093	5756995.419
409352.1169	5756994.033
409352.6785	5757025.003
409390.8821	5757024.31
409391.4435	5757055.28
409429.6475	5757054.588
409430.2087	5757085.559
409468.2805	5757084.869
409468.8338	5757115.414
409583.443	5757113.34
409584.0033	5757144.311
409660.278	5757142.932
409660.8378	5757173.902
409698.9089	5757173.214
409699.4685	5757204.184
409737.6706	5757203.494
409738.7892	5757265.435
409776.9909	5757264.745
409777.7395	5757295.288
409815.8098	5757294.601
409816.3686	5757325.571
409854.5698	5757324.882
409855.1284	5757355.852
409893.3294	5757355.163
409893.8878	5757386.134
409932.0892	5757385.445
409933.756	5757477.932
409971.8248	5757477.246
409972.9406	5757539.187
410011.1402	5757538.499
410012.2555	5757600.439
410050.4553	5757599.752
410051.0051	5757630.298
410089.204	5757629.611
410090.3184	5757691.551
410128.3856	5757690.866
410128.9426	5757721.837
410396.1999	5757717.038
410396.7552	5757748.008
410701.9465	5757742.545
410702.6895	5757773.088
410740.6907	5757772.409
410741.2439	5757803.379
410779.5067	5757802.696
410780.0596	5757833.666
410818.2569	5757832.984
410819.3624	5757894.926
410895.6254	5757893.565
410895.0731	5757862.595
411047.7307	5757859.875
411048.282	5757890.845
411124.6763	5757889.486
411125.2271	5757920.456
411163.4237	5757919.777
411164.5173	5757981.293
411202.7134	5757980.614
411203.2638	5758011.586
411241.2632	5758010.911
411241.8133	5758041.881
411280.009	5758041.202
411280.5589	5758072.173
411318.7549	5758071.495
411320.3964	5758163.982
411358.6564	5758163.303
411359.7552	5758225.244
411397.753	5758224.57
411398.8439	5758286.086
411437.0383	5758285.409
411437.5873	5758316.381
411475.7808	5758315.704
411476.3295	5758346.674
411514.5881	5758345.996
411515.1366	5758376.966
411667.7782	5758374.265
411668.3258	5758405.237
411820.9672	5758402.54
411821.5063	5758433.086
411859.5677	5758432.414
411860.6604	5758494.355
411898.8526	5758493.682
411899.3987	5758524.652
412052.0357	5758521.963
412051.4905	5758490.992
412127.7442	5758489.651
412126.786	5758427.707
412164.8474	5758427.038
412164.3103	5758396.492
412202.5039	5758395.821
412201.4154	5758333.879
412239.6087	5758333.208
412238.5207	5758271.267
412276.7144	5758270.596
412275.6344	5758209.079
412313.6974	5758208.411
412313.1539	5758177.441
412351.3491	5758176.771
412350.2625	5758114.829
412388.4575	5758114.159
412387.9144	5758083.189
412426.1096	5758082.52
412425.5742	5758051.973
412463.6392	5758051.306
412463.0966	5758020.336
412501.2923	5758019.667
412500.75	5757988.697
412539.0111	5757988.027
412539.5532	5758018.997
412615.9453	5758017.661
412616.4869	5758048.631
412654.5512	5758047.965
412655.0851	5758078.512
412769.5403	5758076.512
412770.081	5758107.482
412846.4716	5758106.149
412847.0119	5758137.121
412885.2066	5758136.455
412885.7466	5758167.425
412923.9411	5758166.759
412922.8616	5758104.818
412960.9254	5758104.154
412960.3859	5758073.184
412998.5819	5758072.519
412997.5107	5758011.002
413073.9022	5758009.673
413074.4409	5758040.643
413112.5059	5758039.981
413113.5756	5758101.498
413075.5111	5758102.16
413076.0499	5758133.131
413037.8552	5758133.796
413038.9332	5758195.736
413000.7389	5758196.401
413001.2782	5758227.372
412963.2147	5758228.035
412967.9243	5758505.923
412929.8636	5758506.587
412930.4034	5758537.558
412892.2117	5758538.224
412894.9043	5758692.652
412856.7138	5758693.318
412859.4077	5758847.747
412897.597	5758847.081
412899.2096	5758939.568
412937.3983	5758938.902
412938.4779	5759000.844
412976.5348	5759000.181
412979.3564	5759154.606
413017.4129	5759153.943
413023.3309	5759493.772
413061.5153	5759493.108
413063.6644	5759616.565
413101.8478	5759615.9
413102.9256	5759677.842
413140.9781	5759677.18
413142.5867	5759769.667
413180.7689	5759769.004
413181.8458	5759830.945
413220.0276	5759830.282
413221.104	5759892.223
413259.1541	5759891.562
413260.7606	5759984.05
413298.9419	5759983.386
413300.5551	5760076.299
413338.735	5760075.636
413339.8027	5760137.153
413377.9821	5760136.49
413378.5194	5760167.461
413416.5681	5760166.801
413417.6422	5760228.743
413455.8209	5760228.081
413457.4239	5760320.568
413419.2459	5760321.23
413419.783	5760352.201
413457.9608	5760351.539
413461.1743	5760536.939
413499.3507	5760536.277
413500.9531	5760628.765
413539.1946	5760628.102
413540.8037	5760721.015
413578.9787	5760720.354
413580.5797	5760812.841
413618.5576	5760812.184
413619.6294	5760874.126
413848.6075	5760870.169
413848.073	5760839.198
413886.247	5760838.54
413883.5832	5760684.11
413959.8031	5760682.796
413960.3369	5760713.767
413998.5118	5760713.109
413999.0454	5760744.079
414037.2201	5760743.422
414037.7461	5760773.968
414075.9206	5760773.311
414076.4536	5760804.282
414152.6065	5760802.971
414153.1391	5760833.943
414229.5531	5760832.63
414230.0852	5760863.6
414268.0626	5760862.948
414268.5945	5760893.918
414383.1811	5760891.951
414383.7123	5760922.923
414459.9278	5760921.616
414459.3971	5760890.645
414497.5714	5760889.991
414497.0409	5760859.021
414649.6057	5760856.41
414650.1352	5760887.38
414688.1777	5760886.73
414689.7583	5760979.219
414727.9311	5760978.566
414728.4602	5761009.537
414766.6335	5761008.885
414767.1623	5761039.855
414805.3347	5761039.204
414805.8633	5761070.175
415034.6355	5761066.276
415034.1083	5761035.305
415072.2808	5761034.655
415071.7539	5761003.684
415186.1414	5761001.74
415186.6676	5761032.71
415301.2508	5761030.765
415301.7763	5761061.736
415377.9244	5761060.445
415378.4422	5761090.99
415416.6801	5761090.342
415417.2049	5761121.314
415455.3766	5761120.667
415455.9011	5761151.638
415494.0726	5761150.991
415495.1213	5761212.933
415533.1612	5761212.29
415533.6781	5761242.835
415571.8568	5761242.614
415572.8973	5761304.131
415610.9365	5761303.488
415611.4601	5761334.459
415725.9711	5761332.524
415726.494	5761363.496
415917.2129	5761360.279
415916.6911	5761329.307
415954.8612	5761328.665
415953.8183	5761266.724
415991.8584	5761266.083
415988.7381	5761080.682
416026.9101	5761080.039
416026.3962	5761049.494
416064.5684	5761048.852
416064.0477	5761017.88
416102.0897	5761017.241
416101.5692	5760986.27
416139.7419	5760985.629
416139.2216	5760954.658
416215.5675	5760953.376
416215.0477	5760922.405
416253.0904	5760921.766
416252.7744	5760891.217
416290.7514	5760890.58
416290.2321	5760859.609
416328.4717	5760858.968
416327.9526	5760827.997
416404.3004	5760826.718
416403.7818	5760795.748
416479.9996	5760794.472
416479.4815	5760763.5
416517.6559	5760762.862
416517.138	5760731.891
416593.3568	5760730.617
416592.8464	5760700.071
416669.1962	5760698.796
416669.706	5760729.342
416707.8807	5760728.705
416708.9141	5760790.648
416747.089	5760790.011
416747.6054	5760820.981
416785.6482	5760820.347
416790.7967	5761129.207
416752.7563	5761129.841
416758.9404	5761500.644
416796.978	5761500.009
416797.4943	5761530.98
416835.6628	5761530.344
416836.1718	5761560.891
416874.3471	5761560.678
416874.8558	5761591.225
416913.0245	5761590.59
416913.5401	5761621.56
416951.5116	5761620.928
416952.027	5761651.9
416990.2597	5761651.264
416990.7749	5761682.234
417028.9429	5761681.6
417029.4577	5761712.57
417031.5103	5761836.03
417069.6764	5761835.396
417072.2427	5761989.826
417110.2113	5761989.195
417111.5017	5762051.132
417225.8648	5762049.234
417226.8852	5762110.751
417341.1816	5762108.856
417341.6947	5762139.828
417379.6622	5762139.199
417380.6877	5762201.14
417418.9163	5762200.508
417419.4218	5762231.055
417533.7807	5762229.163
417534.4236	5762260.132
417572.456	5762259.503
417572.9677	5762290.475
417611.1303	5762289.845
417611.6417	5762320.815
417649.8041	5762320.185
417650.8264	5762382.128
417688.9883	5762381.498
417689.4922	5762412.044
417727.5234	5762411.417
417728.0341	5762442.388
417766.1956	5762441.759
417766.706	5762472.73
417843.0284	5762471.473
417843.5384	5762502.443
417881.569	5762501.817
417882.5815	5762563.335
417920.742	5762562.707
417921.761	5762624.649
417959.921	5762624.022
417960.4303	5762654.992
417998.5901	5762654.365
417999.0991	5762685.337
418037.1283	5762684.712
418037.8334	5762715.679
418075.7964	5762715.056
418076.298	5762745.603
418114.4571	5762744.976
418115.4738	5762806.917
418268.0438	5762804.416
418268.5512	5762835.387
418306.7096	5762834.762
418307.2168	5762865.733
418345.3749	5762865.108
418344.868	5762834.138
418459.2129	5762832.267
418459.7191	5762863.238
418497.8772	5762862.615
418498.8822	5762924.132
418537.0406	5762923.509
418538.0521	5762985.451
418614.2355	5762984.208
418614.7408	5763015.179
418767.2384	5763012.693
418767.7427	5763043.664
418882.0826	5763041.803
418881.579	5763010.833
418919.7367	5763010.212
418920.2401	5763041.183
419377.7956	5763033.767
419378.2893	5763064.314
419454.6031	5763063.081
419455.1031	5763094.052
419493.1284	5763093.438
419494.1281	5763155.381
419532.2839	5763154.765
419532.7835	5763185.736
419570.9398	5763185.121
419571.4324	5763215.668
419609.5877	5763215.053
419610.0869	5763246.023
419648.111	5763245.411
419648.6098	5763276.381
419877.4097	5763272.701
419877.9072	5763303.673
420030.4608	5763301.225
420029.9643	5763270.253
420144.2335	5763268.422
420144.7294	5763299.394
420182.8841	5763298.784
420183.8752	5763360.725
420221.8984	5763360.117
420222.387	5763390.664
420260.5417	5763390.054
420261.0368	5763421.025
420299.1905	5763420.415
420299.6854	5763451.387
420337.839	5763450.777
420338.8282	5763512.719
420376.9813	5763512.11
420378.4578	5763604.599
420416.4797	5763603.992
420416.9739	5763634.963
420455.126	5763634.355
420455.62	5763665.325
420493.7719	5763664.717
420494.2656	5763695.689
420570.4385	5763694.475
420570.925	5763725.021
420609.0764	5763724.414
420611.0485	5763848.299
420649.1989	5763847.692
420649.6849	5763878.238
420687.8359	5763877.631
420690.2986	5764032.487
420728.3166	5764031.883
420728.9332	5764062.428
420766.951	5764061.824
420767.9351	5764123.765
420806.0835	5764123.159
420806.5754	5764154.131
420882.9375	5764152.919
420883.4288	5764183.89
420921.3805	5764183.288
420921.8649	5764213.835
420960.0133	5764213.23
420960.5042	5764244.201
420998.7168	5764243.596
420999.2074	5764274.567
421037.3546	5764273.962
421037.845	5764304.934
421075.8616	5764304.332
421076.3518	5764335.303
421266.9551	5764332.29
421266.4661	5764301.319
421304.613	5764300.717
421302.6646	5764177.256
421416.978	5764175.454
421418.9236	5764298.914
421457.0712	5764298.313
421459.0159	5764421.773
421497.0308	5764421.174
421497.5184	5764452.145
421535.6642	5764451.545
421536.639	5764513.488
421612.9303	5764512.288
421613.4105	5764542.835
421651.4246	5764542.237
421652.0423	5764573.206
421690.0561	5764572.609
421690.5425	5764603.58
421766.8324	5764602.382
421767.3184	5764633.354
421805.528	5764632.755
421806.0137	5764663.726
421843.9616	5764663.131
421844.4471	5764694.102
421996.8931	5764691.715
421996.4086	5764660.744
422034.6179	5764660.146
422036.0642	5764752.635
422074.2076	5764752.039
422074.6917	5764783.011
422112.8356	5764782.415
422113.3194	5764813.386
422151.4624	5764812.79
422151.946	5764843.761
422189.9577	5764843.167
422190.4345	5764873.714
422266.7202	5764872.524
422267.2031	5764903.495
422305.3454	5764902.901
422305.828	5764933.873
422420.1238	5764932.093
422412.9147	5764468.797
422527.2211	5764467.02
422527.7023	5764497.991
422565.8477	5764497.398
422567.284	5764589.887
422605.4287	5764589.295
422605.9094	5764620.267
422720.2124	5764618.494
422719.7323	5764587.522
423215.2228	5764579.867
423214.7458	5764548.896
423252.7597	5764548.311
423253.2364	5764579.282
423291.3811	5764578.695
423292.3341	5764640.638
423330.4783	5764640.051
423330.9545	5764671.022
423445.2562	5764669.266
423445.7252	5764699.813
423483.8696	5764699.227
423484.3449	5764730.198
423522.4885	5764729.613
423522.9635	5764760.585
423561.1068	5764760
423560.632	5764729.028
423636.7887	5764727.861
423637.263	5764758.833
423675.4063	5764758.249
423675.8805	5764789.22
423714.0894	5764788.635
423715.0307	5764850.154
423867.4707	5764847.823
423868.8895	5764940.737
423945.0423	5764939.575
423945.5147	5764970.546
424021.7987	5764969.383
424020.8547	5764907.441
424097.0079	5764906.281
424095.5998	5764813.791
424133.7433	5764813.21
424128.101	5764442.404
424242.4077	5764440.666
424241.4666	5764378.723
424317.6278	5764377.566
424318.0979	5764408.537
424356.2438	5764407.958
424356.7137	5764438.93
424394.8601	5764438.352
424397.2017	5764592.784
424435.3462	5764592.206
424437.2173	5764715.666
424475.2298	5764715.09
424475.6989	5764746.062
424551.9863	5764744.907
424552.455	5764775.878
424590.5981	5764775.301
424591.997	5764867.79
424630.2052	5764867.213
424629.737	5764836.242
424667.6834	5764835.668
424668.6194	5764897.611
424744.9689	5764896.458
424745.9039	5764958.4
424784.0462	5764957.825
424785.9089	5765081.286
424900.2008	5765079.563
424900.6674	5765110.534
424938.8079	5765109.96
424939.2742	5765140.932
424977.4145	5765140.358
424977.8742	5765170.904
425015.8832	5765170.332
425016.815	5765232.275
425054.9552	5765231.701
425055.4208	5765262.673
425093.5602	5765262.099
425094.0256	5765293.071
425246.4517	5765290.783
425245.9872	5765259.811
425436.5536	5765256.957
425437.0169	5765287.929
425475.0257	5765287.361
425475.4887	5765318.332
425513.6276	5765317.762
425515.0096	5765410.251
425553.1478	5765409.682
425552.6852	5765378.711
425590.8895	5765378.14
425591.3518	5765409.111
425629.2286	5765408.546
425629.6907	5765439.518
425706.0976	5765438.379
425707.0145	5765499.897
425821.2308	5765498.196
425821.6917	5765529.167
425974.1103	5765526.901
425974.5703	5765557.872
426126.9887	5765555.611
426127.4478	5765586.583
426165.5845	5765586.018
426166.0433	5765616.989
426204.1799	5765616.424
426204.6384	5765647.396
426242.7747	5765646.831
426243.6851	5765708.35
426319.8264	5765707.223
426320.2843	5765738.196
426434.5608	5765736.508
426434.1036	5765705.535
426510.4412	5765704.409
426509.9845	5765673.438
426548.1206	5765672.876
426548.577	5765703.847
426586.5167	5765703.288
426587.8853	5765796.203
426626.0856	5765795.64
426627.9032	5765919.102
426666.0381	5765918.541
426666.4938	5765949.512
426704.6277	5765948.951
426705.0832	5765979.922
426857.4879	5765977.683
426857.9362	5766008.23
427010.2089	5766005.998
427011.1161	5766067.941
427159.8088	5766065.766
427159.3561	5766034.794
427239.3325	5766033.625
427239.7847	5766064.598
427620.9205	5766059.048
427620.4707	5766028.075
427658.604	5766027.522
427658.1544	5765996.55
427696.1577	5765995.999
427695.7145	5765965.452
427733.8483	5765964.898
427733.3992	5765933.927
427809.6672	5765932.822
427809.2186	5765901.851
427961.6253	5765899.646
427960.73	5765837.702
428075.0039	5765836.052
428074.5569	5765805.081
428150.8276	5765803.98
428150.3872	5765773.433
428188.3914	5765772.885
428187.9452	5765741.914
428226.0806	5765741.365
428225.6346	5765710.394
428339.9114	5765708.749
428339.4661	5765677.777
428606.157	5765673.95
428605.7134	5765642.979
428681.9864	5765641.887
428682.4296	5765672.858
428720.5655	5765672.312
428720.1226	5765641.341
428910.5429	5765638.622
428911.115	5765669.591
429177.8061	5765665.795
429177.366	5765634.823
429291.6443	5765633.201
429292.0837	5765664.172
429406.5575	5765662.549
429406.9961	5765693.522
429521.273	5765691.905
429521.711	5765722.876
429559.8465	5765722.337
429560.2842	5765753.308
429636.4244	5765752.232
429636.8557	5765782.78
429674.9907	5765782.242
429675.4277	5765813.213
429713.4322	5765812.677
429713.869	5765843.648
429752.0036	5765843.11
429752.8766	5765905.054
429791.0107	5765904.517
429790.5744	5765873.545
429828.5785	5765873.01
429829.5809	5765934.951
429867.5845	5765934.416
429868.886	5766026.907
429907.0192	5766026.37
429907.4548	5766057.342
429945.5877	5766056.806
429946.023	5766087.777
430022.1581	5766086.707
430022.587	5766117.255
430060.7195	5766116.719
430061.1542	5766147.691
430099.2864	5766147.156
430099.7208	5766178.128
430137.8535	5766177.593
430138.2877	5766208.565
430176.2884	5766208.032
430176.7224	5766239.003
430291.1828	5766237.401
430291.616	5766268.373
430367.7483	5766267.309
430368.1751	5766297.855
430520.569	5766295.728
430521.0009	5766326.7
430597.2625	5766325.638
430597.6939	5766356.609
